,image,label
4720,not_mask/00513.jpg,not_mask
5071,correct_mask/00866_Mask.jpg,correct_mask
1432,not_mask/00341.jpg,not_mask
7713,correct_mask/correct_mask_000362.jpg,correct_mask
10623,incorrect_mask/04811_Mask_Mouth_Chin.jpg,incorrect_mask
5769,correct_mask/correct_mask_000578.jpg,correct_mask
10419,incorrect_mask/03305_Mask_Mouth_Chin.jpg,incorrect_mask
2174,not_mask/00929.jpg,not_mask
8994,correct_mask/01803_Mask.jpg,correct_mask
10065,incorrect_mask/02237_Mask_Mouth_Chin.jpg,incorrect_mask
2102,not_mask/01873.jpg,not_mask
7931,correct_mask/correct_mask_001973.jpg,correct_mask
11511,incorrect_mask/04244_Mask_Mouth_Chin.jpg,incorrect_mask
2656,not_mask/02821.jpg,not_mask
6482,correct_mask/00496_Mask.jpg,correct_mask
11852,incorrect_mask/04256_Mask_Mouth_Chin.jpg,incorrect_mask
12054,incorrect_mask/02057_Mask_Mouth_Chin.jpg,incorrect_mask
1934,not_mask/01362.jpg,not_mask
7558,correct_mask/02848_Mask.jpg,correct_mask
2952,not_mask/00908.jpg,not_mask
4342,not_mask/02758.jpg,not_mask
7021,correct_mask/correct_mask_000263.jpg,correct_mask
12824,incorrect_mask/00444_Mask_Mouth_Chin.jpg,incorrect_mask
12388,incorrect_mask/01882_Mask_Mouth_Chin.jpg,incorrect_mask
11381,incorrect_mask/00005_Mask_Mouth_Chin.jpg,incorrect_mask
6660,correct_mask/correct_mask_000898.jpg,correct_mask
11899,incorrect_mask/03032_Mask_Mouth_Chin.jpg,incorrect_mask
6749,correct_mask/00261_Mask.jpg,correct_mask
758,not_mask/02888.jpg,not_mask
4817,not_mask/01990.jpg,not_mask
3312,not_mask/03196.jpg,not_mask
829,not_mask/00924.jpg,not_mask
13936,incorrect_mask/03528_Mask_Mouth_Chin.jpg,incorrect_mask
12789,incorrect_mask/aug_246.jpg,incorrect_mask
11012,incorrect_mask/02268_Mask_Mouth_Chin.jpg,incorrect_mask
7625,correct_mask/03646_Mask.jpg,correct_mask
5723,correct_mask/04496_Mask.jpg,correct_mask
11268,incorrect_mask/03824_Mask_Mouth_Chin.jpg,incorrect_mask
2447,not_mask/03522.jpg,not_mask
13054,incorrect_mask/00939_Mask_Mouth_Chin.jpg,incorrect_mask
13712,incorrect_mask/03606_Mask_Mouth_Chin.jpg,incorrect_mask
6808,correct_mask/correct_mask_001841.jpg,correct_mask
12061,incorrect_mask/incorrect-mask-64.jpg,incorrect_mask
10105,incorrect_mask/01239_Mask_Mouth_Chin.jpg,incorrect_mask
5980,correct_mask/03761_Mask.jpg,correct_mask
6438,correct_mask/correct_mask_001067.jpg,correct_mask
10678,incorrect_mask/02633_Mask_Mouth_Chin.jpg,incorrect_mask
12336,incorrect_mask/01065_Mask_Mouth_Chin.jpg,incorrect_mask
14270,incorrect_mask/01688_Mask_Mouth_Chin.jpg,incorrect_mask
9238,correct_mask/02522_Mask.jpg,correct_mask
8748,correct_mask/04256_Mask.jpg,correct_mask
7816,correct_mask/03926_Mask.jpg,correct_mask
14363,incorrect_mask/00416_Mask_Mouth_Chin.jpg,incorrect_mask
6902,correct_mask/02525_Mask.jpg,correct_mask
9937,incorrect_mask/01119_Mask_Mouth_Chin.jpg,incorrect_mask
1459,not_mask/03234.jpg,not_mask
8009,correct_mask/00200_Mask.jpg,correct_mask
3441,not_mask/02630.jpg,not_mask
9774,incorrect_mask/00138_Mask_Mouth_Chin.jpg,incorrect_mask
8108,correct_mask/00379_Mask.jpg,correct_mask
5414,correct_mask/correct_mask_000354.jpg,correct_mask
13866,incorrect_mask/04182_Mask_Mouth_Chin.jpg,incorrect_mask
8777,correct_mask/correct_mask_001774.jpg,correct_mask
9932,incorrect_mask/01522_Mask_Chin.jpg,incorrect_mask
6282,correct_mask/correct_mask_000771.jpg,correct_mask
11134,incorrect_mask/01485_Mask_Mouth_Chin.jpg,incorrect_mask
11316,incorrect_mask/00092_Mask_Mouth_Chin.jpg,incorrect_mask
7110,correct_mask/02998_Mask.jpg,correct_mask
13643,incorrect_mask/02663_Mask_Mouth_Chin.jpg,incorrect_mask
2673,not_mask/03964.jpg,not_mask
134,not_mask/02313.jpg,not_mask
4115,not_mask/04583.jpg,not_mask
7281,correct_mask/03153_Mask.jpg,correct_mask
13735,incorrect_mask/incorrect-mask-11.jpg,incorrect_mask
2929,not_mask/02963.jpg,not_mask
10080,incorrect_mask/03335_Mask_Mouth_Chin.jpg,incorrect_mask
4288,not_mask/04487.jpg,not_mask
799,not_mask/03643.jpg,not_mask
12944,incorrect_mask/02781_Mask_Mouth_Chin.jpg,incorrect_mask
8471,correct_mask/00818_Mask.jpg,correct_mask
6323,correct_mask/00936_Mask.jpg,correct_mask
427,not_mask/03602.jpg,not_mask
12283,incorrect_mask/aug_422.jpg,incorrect_mask
13088,incorrect_mask/03346_Mask_Mouth_Chin.jpg,incorrect_mask
9536,correct_mask/correct_mask_000304.jpg,correct_mask
7808,correct_mask/04286_Mask.jpg,correct_mask
12459,incorrect_mask/04085_Mask_Mouth_Chin.jpg,incorrect_mask
9749,incorrect_mask/04211_Mask_Mouth_Chin.jpg,incorrect_mask
13105,incorrect_mask/00881_Mask_Mouth_Chin.jpg,incorrect_mask
13063,incorrect_mask/04075_Mask_Mouth_Chin.jpg,incorrect_mask
1255,not_mask/03056.jpg,not_mask
6507,correct_mask/00133_Mask.jpg,correct_mask
6529,correct_mask/03355_Mask.jpg,correct_mask
8513,correct_mask/correct_mask_000520.jpg,correct_mask
5261,correct_mask/00406_Mask.jpg,correct_mask
5833,correct_mask/03988_Mask.jpg,correct_mask
5524,correct_mask/02802_Mask.jpg,correct_mask
9585,correct_mask/00817_Mask.jpg,correct_mask
3131,not_mask/02018.jpg,not_mask
2318,not_mask/01101.jpg,not_mask
7981,correct_mask/00245_Mask.jpg,correct_mask
11920,incorrect_mask/04800_Mask_Mouth_Chin.jpg,incorrect_mask
9022,correct_mask/00382_Mask.jpg,correct_mask
3037,not_mask/04860.jpg,not_mask
9663,correct_mask/correct_mask_000694.jpg,correct_mask
13558,incorrect_mask/03926_Mask_Mouth_Chin.jpg,incorrect_mask
8693,correct_mask/03614_Mask.jpg,correct_mask
6203,correct_mask/02628_Mask.jpg,correct_mask
13204,incorrect_mask/00597_Mask_Mouth_Chin.jpg,incorrect_mask
9548,correct_mask/03823_Mask.jpg,correct_mask
9696,correct_mask/04637_Mask.jpg,correct_mask
3595,not_mask/03298.jpg,not_mask
4315,not_mask/03808.jpg,not_mask
6831,correct_mask/04490_Mask.jpg,correct_mask
7464,correct_mask/04819_Mask.jpg,correct_mask
11919,incorrect_mask/02471_Mask_Mouth_Chin.jpg,incorrect_mask
8354,correct_mask/02297_Mask.jpg,correct_mask
3784,not_mask/02640.jpg,not_mask
381,not_mask/04412.jpg,not_mask
10120,incorrect_mask/03031_Mask_Mouth_Chin.jpg,incorrect_mask
4046,not_mask/01441.jpg,not_mask
3752,not_mask/00631.jpg,not_mask
2788,not_mask/01609.jpg,not_mask
6355,correct_mask/00447_Mask.jpg,correct_mask
0,not_mask/04168.jpg,not_mask
9059,correct_mask/04439_Mask.jpg,correct_mask
7089,correct_mask/04666_Mask.jpg,correct_mask
3060,not_mask/03041.jpg,not_mask
5107,correct_mask/correct_mask_001493.jpg,correct_mask
2549,not_mask/00373.jpg,not_mask
8001,correct_mask/04782_Mask.jpg,correct_mask
10747,incorrect_mask/00032_Mask_Mouth_Chin.jpg,incorrect_mask
11436,incorrect_mask/01924_Mask_Mouth_Chin.jpg,incorrect_mask
10643,incorrect_mask/01639_Mask_Chin.jpg,incorrect_mask
3503,not_mask/01631.jpg,not_mask
13565,incorrect_mask/04412_Mask_Mouth_Chin.jpg,incorrect_mask
3751,not_mask/03682.jpg,not_mask
5556,correct_mask/04848_Mask.jpg,correct_mask
14006,incorrect_mask/aug_324.jpg,incorrect_mask
2314,not_mask/02306.jpg,not_mask
13219,incorrect_mask/02591_Mask_Mouth_Chin.jpg,incorrect_mask
9066,correct_mask/02478_Mask.jpg,correct_mask
13064,incorrect_mask/01309_Mask_Mouth_Chin.jpg,incorrect_mask
2018,not_mask/03193.jpg,not_mask
3316,not_mask/01879.jpg,not_mask
4252,not_mask/01904.jpg,not_mask
11864,incorrect_mask/00214_Mask_Mouth_Chin.jpg,incorrect_mask
8149,correct_mask/03161_Mask.jpg,correct_mask
8431,correct_mask/04530_Mask.jpg,correct_mask
13670,incorrect_mask/02526_Mask_Mouth_Chin.jpg,incorrect_mask
13371,incorrect_mask/01562_Mask_Mouth_Chin.jpg,incorrect_mask
7881,correct_mask/00723_Mask.jpg,correct_mask
5646,correct_mask/03026_Mask.jpg,correct_mask
6848,correct_mask/01619_Mask.jpg,correct_mask
9644,correct_mask/02626_Mask.jpg,correct_mask
7536,correct_mask/01808_Mask.jpg,correct_mask
4245,not_mask/02196.jpg,not_mask
4750,not_mask/02917.jpg,not_mask
5847,correct_mask/01765_Mask.jpg,correct_mask
9704,correct_mask/correct_mask_000357.jpg,correct_mask
3894,not_mask/00921.jpg,not_mask
14333,incorrect_mask/03392_Mask_Mouth_Chin.jpg,incorrect_mask
9630,correct_mask/03704_Mask.jpg,correct_mask
216,not_mask/00081.jpg,not_mask
10861,incorrect_mask/01146_Mask_Chin.jpg,incorrect_mask
4985,not_mask/02784.jpg,not_mask
1851,not_mask/00008.jpg,not_mask
5035,correct_mask/04923_Mask.jpg,correct_mask
3448,not_mask/04689.jpg,not_mask
4336,not_mask/02323.jpg,not_mask
866,not_mask/02857.jpg,not_mask
14485,incorrect_mask/aug_133.jpg,incorrect_mask
43,not_mask/01029.jpg,not_mask
17,not_mask/01473.jpg,not_mask
12037,incorrect_mask/01914_Mask_Chin.jpg,incorrect_mask
8919,correct_mask/02585_Mask.jpg,correct_mask
1883,not_mask/00627.jpg,not_mask
1694,not_mask/02330.jpg,not_mask
9756,incorrect_mask/01473_Mask_Mouth_Chin.jpg,incorrect_mask
2372,not_mask/00527.jpg,not_mask
13019,incorrect_mask/02790_Mask_Mouth_Chin.jpg,incorrect_mask
9257,correct_mask/01116_Mask.jpg,correct_mask
12634,incorrect_mask/00286_Mask_Mouth_Chin.jpg,incorrect_mask
5805,correct_mask/04680_Mask.jpg,correct_mask
7791,correct_mask/03825_Mask.jpg,correct_mask
12402,incorrect_mask/01650_Mask_Mouth_Chin.jpg,incorrect_mask
12992,incorrect_mask/03341_Mask_Mouth_Chin.jpg,incorrect_mask
4716,not_mask/03828.jpg,not_mask
13233,incorrect_mask/02234_Mask_Mouth_Chin.jpg,incorrect_mask
5828,correct_mask/02996_Mask.jpg,correct_mask
8886,correct_mask/01231_Mask.jpg,correct_mask
14647,incorrect_mask/04042_Mask_Mouth_Chin.jpg,incorrect_mask
11418,incorrect_mask/02866_Mask_Mouth_Chin.jpg,incorrect_mask
10657,incorrect_mask/04610_Mask_Mouth_Chin.jpg,incorrect_mask
8999,correct_mask/01203_Mask.jpg,correct_mask
6032,correct_mask/04481_Mask.jpg,correct_mask
13646,incorrect_mask/03949_Mask_Mouth_Chin.jpg,incorrect_mask
6281,correct_mask/00248_Mask.jpg,correct_mask
3305,not_mask/02324.jpg,not_mask
259,not_mask/00269.jpg,not_mask
10111,incorrect_mask/01356_Mask_Mouth_Chin.jpg,incorrect_mask
443,not_mask/00107.jpg,not_mask
8991,correct_mask/03574_Mask.jpg,correct_mask
9349,correct_mask/04185_Mask.jpg,correct_mask
5228,correct_mask/correct_mask_001401.jpg,correct_mask
532,not_mask/00512.jpg,not_mask
5040,correct_mask/correct_mask_001843.jpg,correct_mask
7738,correct_mask/00159_Mask.jpg,correct_mask
5397,correct_mask/01547_Mask.jpg,correct_mask
7914,correct_mask/correct_mask_000476.jpg,correct_mask
9452,correct_mask/02583_Mask.jpg,correct_mask
14193,incorrect_mask/04937_Mask_Mouth_Chin.jpg,incorrect_mask
12483,incorrect_mask/04662_Mask_Mouth_Chin.jpg,incorrect_mask
8696,correct_mask/01618_Mask.jpg,correct_mask
13461,incorrect_mask/02732_Mask_Mouth_Chin.jpg,incorrect_mask
430,not_mask/04975.jpg,not_mask
6108,correct_mask/04849_Mask.jpg,correct_mask
10266,incorrect_mask/01500_Mask_Mouth_Chin.jpg,incorrect_mask
2328,not_mask/03720.jpg,not_mask
8425,correct_mask/01033_Mask.jpg,correct_mask
6929,correct_mask/02068_Mask.jpg,correct_mask
577,not_mask/01529.jpg,not_mask
13632,incorrect_mask/01504_Mask_Mouth_Chin.jpg,incorrect_mask
9621,correct_mask/03521_Mask.jpg,correct_mask
684,not_mask/03677.jpg,not_mask
5584,correct_mask/00837_Mask.jpg,correct_mask
6329,correct_mask/02084_Mask.jpg,correct_mask
10022,incorrect_mask/04632_Mask_Mouth_Chin.jpg,incorrect_mask
7945,correct_mask/02549_Mask.jpg,correct_mask
6927,correct_mask/00152_Mask.jpg,correct_mask
1698,not_mask/02678.jpg,not_mask
761,not_mask/04927.jpg,not_mask
7134,correct_mask/00171_Mask.jpg,correct_mask
6896,correct_mask/00229_Mask.jpg,correct_mask
796,not_mask/03334.jpg,not_mask
11701,incorrect_mask/aug_609.jpg,incorrect_mask
9835,incorrect_mask/00082_Mask_Mouth_Chin.jpg,incorrect_mask
4600,not_mask/02322.jpg,not_mask
14431,incorrect_mask/02910_Mask_Mouth_Chin.jpg,incorrect_mask
8809,correct_mask/00926_Mask.jpg,correct_mask
6753,correct_mask/04467_Mask.jpg,correct_mask
12235,incorrect_mask/02868_Mask_Mouth_Chin.jpg,incorrect_mask
12016,incorrect_mask/02711_Mask_Mouth_Chin.jpg,incorrect_mask
8771,correct_mask/02668_Mask.jpg,correct_mask
2546,not_mask/03657.jpg,not_mask
13145,incorrect_mask/03141_Mask_Mouth_Chin.jpg,incorrect_mask
1941,not_mask/00378.jpg,not_mask
12812,incorrect_mask/00344_Mask_Mouth_Chin.jpg,incorrect_mask
9558,correct_mask/02870_Mask.jpg,correct_mask
7046,correct_mask/04302_Mask.jpg,correct_mask
6794,correct_mask/04517_Mask.jpg,correct_mask
5564,correct_mask/04469_Mask.jpg,correct_mask
3068,not_mask/00982.jpg,not_mask
10694,incorrect_mask/02821_Mask_Mouth_Chin.jpg,incorrect_mask
10309,incorrect_mask/02306_Mask_Mouth_Chin.jpg,incorrect_mask
1654,not_mask/01401.jpg,not_mask
10821,incorrect_mask/00585_Mask_Mouth_Chin.jpg,incorrect_mask
10862,incorrect_mask/00972_Mask_Mouth_Chin.jpg,incorrect_mask
11094,incorrect_mask/03300_Mask_Mouth_Chin.jpg,incorrect_mask
591,not_mask/04420.jpg,not_mask
7529,correct_mask/03769_Mask.jpg,correct_mask
4238,not_mask/02964.jpg,not_mask
8882,correct_mask/02175_Mask.jpg,correct_mask
1041,not_mask/01264.jpg,not_mask
11256,incorrect_mask/02794_Mask_Mouth_Chin.jpg,incorrect_mask
10562,incorrect_mask/00238_Mask_Mouth_Chin.jpg,incorrect_mask
2517,not_mask/03431.jpg,not_mask
2221,not_mask/04769.jpg,not_mask
8274,correct_mask/00059_Mask.jpg,correct_mask
9618,correct_mask/00917_Mask.jpg,correct_mask
13480,incorrect_mask/04459_Mask_Mouth_Chin.jpg,incorrect_mask
14130,incorrect_mask/00625_Mask_Mouth_Chin.jpg,incorrect_mask
6987,correct_mask/02159_Mask.jpg,correct_mask
8440,correct_mask/01863_Mask.jpg,correct_mask
9355,correct_mask/01014_Mask.jpg,correct_mask
11474,incorrect_mask/04255_Mask_Mouth_Chin.jpg,incorrect_mask
6576,correct_mask/correct_mask_002087.jpg,correct_mask
13379,incorrect_mask/03269_Mask_Mouth_Chin.jpg,incorrect_mask
960,not_mask/03938.jpg,not_mask
4950,not_mask/02109.jpg,not_mask
7627,correct_mask/correct_mask_000884.jpg,correct_mask
4291,not_mask/04289.jpg,not_mask
4215,not_mask/03691.jpg,not_mask
883,not_mask/02677.jpg,not_mask
4890,not_mask/04292.jpg,not_mask
8620,correct_mask/correct_mask_002096.jpg,correct_mask
10795,incorrect_mask/02694_Mask_Mouth_Chin.jpg,incorrect_mask
8048,correct_mask/03633_Mask.jpg,correct_mask
5046,correct_mask/01110_Mask.jpg,correct_mask
10010,incorrect_mask/03814_Mask_Mouth_Chin.jpg,incorrect_mask
3703,not_mask/02176.jpg,not_mask
6829,correct_mask/00315_Mask.jpg,correct_mask
9159,correct_mask/correct_mask_001714.jpg,correct_mask
13209,incorrect_mask/aug_154.jpg,incorrect_mask
14613,incorrect_mask/aug_343.jpg,incorrect_mask
1835,not_mask/04914.jpg,not_mask
3780,not_mask/01699.jpg,not_mask
5069,correct_mask/correct_mask_000039.jpg,correct_mask
1805,not_mask/00171.jpg,not_mask
4110,not_mask/00216.jpg,not_mask
7572,correct_mask/02337_Mask.jpg,correct_mask
2450,not_mask/03276.jpg,not_mask
1594,not_mask/00466.jpg,not_mask
9537,correct_mask/01529_Mask.jpg,correct_mask
3540,not_mask/03907.jpg,not_mask
12592,incorrect_mask/03285_Mask_Mouth_Chin.jpg,incorrect_mask
6145,correct_mask/correct_mask_001854.jpg,correct_mask
14334,incorrect_mask/01046_Mask_Mouth_Chin.jpg,incorrect_mask
12698,incorrect_mask/04139_Mask_Mouth_Chin.jpg,incorrect_mask
14134,incorrect_mask/incorrect-mask-15.jpg,incorrect_mask
8107,correct_mask/01589_Mask.jpg,correct_mask
1160,not_mask/03527.jpg,not_mask
3527,not_mask/02955.jpg,not_mask
5639,correct_mask/04457_Mask.jpg,correct_mask
8952,correct_mask/00503_Mask.jpg,correct_mask
12897,incorrect_mask/aug_517.jpg,incorrect_mask
11755,incorrect_mask/00079_Mask_Mouth_Chin.jpg,incorrect_mask
14469,incorrect_mask/01836_Mask_Mouth_Chin.jpg,incorrect_mask
2154,not_mask/03698.jpg,not_mask
1458,not_mask/04887.jpg,not_mask
1206,not_mask/02822.jpg,not_mask
12412,incorrect_mask/03217_Mask_Mouth_Chin.jpg,incorrect_mask
13741,incorrect_mask/00287_Mask_Mouth_Chin.jpg,incorrect_mask
2742,not_mask/02060.jpg,not_mask
1071,not_mask/00072.jpg,not_mask
5431,correct_mask/00015_Mask.jpg,correct_mask
13658,incorrect_mask/04497_Mask_Mouth_Chin.jpg,incorrect_mask
10980,incorrect_mask/04368_Mask_Mouth_Chin.jpg,incorrect_mask
10675,incorrect_mask/01911_Mask_Mouth_Chin.jpg,incorrect_mask
8242,correct_mask/correct_mask_000669.jpg,correct_mask
6874,correct_mask/02169_Mask.jpg,correct_mask
9180,correct_mask/correct_mask_001665.jpg,correct_mask
5999,correct_mask/01776_Mask.jpg,correct_mask
1147,not_mask/03659.jpg,not_mask
8368,correct_mask/01117_Mask.jpg,correct_mask
10669,incorrect_mask/00798_Mask_Mouth_Chin.jpg,incorrect_mask
8460,correct_mask/02121_Mask.jpg,correct_mask
3289,not_mask/04326.jpg,not_mask
6786,correct_mask/04069_Mask.jpg,correct_mask
12555,incorrect_mask/aug_159.jpg,incorrect_mask
9891,incorrect_mask/01273_Mask_Mouth_Chin.jpg,incorrect_mask
8287,correct_mask/03262_Mask.jpg,correct_mask
1886,not_mask/01143.jpg,not_mask
623,not_mask/01937.jpg,not_mask
9646,correct_mask/04443_Mask.jpg,correct_mask
1339,not_mask/02217.jpg,not_mask
14497,incorrect_mask/00267_Mask_Mouth_Chin.jpg,incorrect_mask
4417,not_mask/01444.jpg,not_mask
7588,correct_mask/03697_Mask.jpg,correct_mask
12550,incorrect_mask/02997_Mask_Mouth_Chin.jpg,incorrect_mask
3080,not_mask/02863.jpg,not_mask
7887,correct_mask/02983_Mask.jpg,correct_mask
14631,incorrect_mask/04946_Mask_Mouth_Chin.jpg,incorrect_mask
1501,not_mask/02969.jpg,not_mask
12452,incorrect_mask/aug_530.jpg,incorrect_mask
4630,not_mask/01152.jpg,not_mask
5337,correct_mask/03750_Mask.jpg,correct_mask
6066,correct_mask/02054_Mask.jpg,correct_mask
11287,incorrect_mask/03985_Mask_Mouth_Chin.jpg,incorrect_mask
11227,incorrect_mask/00836_Mask_Mouth_Chin.jpg,incorrect_mask
5286,correct_mask/03350_Mask.jpg,correct_mask
12079,incorrect_mask/03562_Mask_Mouth_Chin.jpg,incorrect_mask
11357,incorrect_mask/aug_266.jpg,incorrect_mask
6536,correct_mask/01377_Mask.jpg,correct_mask
10327,incorrect_mask/04756_Mask_Mouth_Chin.jpg,incorrect_mask
11831,incorrect_mask/aug_357.jpg,incorrect_mask
2532,not_mask/00536.jpg,not_mask
12987,incorrect_mask/01314_Mask_Mouth_Chin.jpg,incorrect_mask
13767,incorrect_mask/04271_Mask_Mouth_Chin.jpg,incorrect_mask
12132,incorrect_mask/01555_Mask_Mouth_Chin.jpg,incorrect_mask
11462,incorrect_mask/01548_Mask_Mouth_Chin.jpg,incorrect_mask
5224,correct_mask/03780_Mask.jpg,correct_mask
7503,correct_mask/04635_Mask.jpg,correct_mask
9939,incorrect_mask/aug_148.jpg,incorrect_mask
5503,correct_mask/01674_Mask.jpg,correct_mask
9672,correct_mask/04015_Mask.jpg,correct_mask
8493,correct_mask/02851_Mask.jpg,correct_mask
6631,correct_mask/03191_Mask.jpg,correct_mask
12320,incorrect_mask/03051_Mask_Mouth_Chin.jpg,incorrect_mask
7700,correct_mask/02590_Mask.jpg,correct_mask
6434,correct_mask/00154_Mask.jpg,correct_mask
9723,incorrect_mask/04295_Mask_Mouth_Chin.jpg,incorrect_mask
8947,correct_mask/01568_Mask.jpg,correct_mask
3038,not_mask/04043.jpg,not_mask
10003,incorrect_mask/02985_Mask_Chin.jpg,incorrect_mask
10687,incorrect_mask/aug_584.jpg,incorrect_mask
4816,not_mask/03641.jpg,not_mask
8631,correct_mask/04321_Mask.jpg,correct_mask
1472,not_mask/01555.jpg,not_mask
14290,incorrect_mask/03394_Mask_Mouth_Chin.jpg,incorrect_mask
12646,incorrect_mask/aug_644.jpg,incorrect_mask
9681,correct_mask/01043_Mask.jpg,correct_mask
10770,incorrect_mask/02855_Mask_Mouth_Chin.jpg,incorrect_mask
14162,incorrect_mask/02767_Mask_Mouth_Chin.jpg,incorrect_mask
3402,not_mask/03646.jpg,not_mask
849,not_mask/04086.jpg,not_mask
13889,incorrect_mask/03928_Mask_Mouth_Chin.jpg,incorrect_mask
6594,correct_mask/04204_Mask.jpg,correct_mask
5547,correct_mask/01790_Mask.jpg,correct_mask
9341,correct_mask/01861_Mask.jpg,correct_mask
14068,incorrect_mask/04278_Mask_Mouth_Chin.jpg,incorrect_mask
2210,not_mask/04697.jpg,not_mask
4130,not_mask/03373.jpg,not_mask
3526,not_mask/01567.jpg,not_mask
578,not_mask/00020.jpg,not_mask
13874,incorrect_mask/aug_297.jpg,incorrect_mask
1511,not_mask/00388.jpg,not_mask
13024,incorrect_mask/00171_Mask_Mouth_Chin.jpg,incorrect_mask
13152,incorrect_mask/04901_Mask_Mouth_Chin.jpg,incorrect_mask
13031,incorrect_mask/01660_Mask_Mouth_Chin.jpg,incorrect_mask
13257,incorrect_mask/00969_Mask_Mouth_Chin.jpg,incorrect_mask
14438,incorrect_mask/04016_Mask_Mouth_Chin.jpg,incorrect_mask
3424,not_mask/02300.jpg,not_mask
414,not_mask/01908.jpg,not_mask
12390,incorrect_mask/04283_Mask_Mouth_Chin.jpg,incorrect_mask
12340,incorrect_mask/01062_Mask_Mouth_Chin.jpg,incorrect_mask
7324,correct_mask/02892_Mask.jpg,correct_mask
6634,correct_mask/00064_Mask.jpg,correct_mask
13770,incorrect_mask/01499_Mask_Mouth_Chin.jpg,incorrect_mask
426,not_mask/04190.jpg,not_mask
11740,incorrect_mask/00078_Mask_Mouth_Chin.jpg,incorrect_mask
621,not_mask/01734.jpg,not_mask
2094,not_mask/00997.jpg,not_mask
10850,incorrect_mask/aug_169.jpg,incorrect_mask
9308,correct_mask/correct_mask_002127.jpg,correct_mask
4755,not_mask/00726.jpg,not_mask
2380,not_mask/03630.jpg,not_mask
8109,correct_mask/00838_Mask.jpg,correct_mask
2340,not_mask/04371.jpg,not_mask
4877,not_mask/03091.jpg,not_mask
265,not_mask/02184.jpg,not_mask
10642,incorrect_mask/02352_Mask_Mouth_Chin.jpg,incorrect_mask
6125,correct_mask/01341_Mask.jpg,correct_mask
8060,correct_mask/02587_Mask.jpg,correct_mask
11409,incorrect_mask/04397_Mask_Mouth_Chin.jpg,incorrect_mask
88,not_mask/03003.jpg,not_mask
5740,correct_mask/01196_Mask.jpg,correct_mask
3656,not_mask/00408.jpg,not_mask
8157,correct_mask/02471_Mask.jpg,correct_mask
14586,incorrect_mask/04532_Mask_Mouth_Chin.jpg,incorrect_mask
6053,correct_mask/04429_Mask.jpg,correct_mask
3652,not_mask/03169.jpg,not_mask
13567,incorrect_mask/01474_Mask_Mouth_Chin.jpg,incorrect_mask
6181,correct_mask/04348_Mask.jpg,correct_mask
3542,not_mask/02117.jpg,not_mask
10918,incorrect_mask/01972_Mask_Mouth_Chin.jpg,incorrect_mask
11715,incorrect_mask/01984_Mask_Mouth_Chin.jpg,incorrect_mask
10208,incorrect_mask/00126_Mask_Mouth_Chin.jpg,incorrect_mask
2088,not_mask/00435.jpg,not_mask
14142,incorrect_mask/aug_7.jpg,incorrect_mask
2142,not_mask/00403.jpg,not_mask
10144,incorrect_mask/03069_Mask_Mouth_Chin.jpg,incorrect_mask
14228,incorrect_mask/03053_Mask_Chin.jpg,incorrect_mask
10638,incorrect_mask/03712_Mask_Mouth_Chin.jpg,incorrect_mask
